Slavebarrierwait
channel;17;slave-master;16;65536;4032
channel;17;slave-master;16;131072;7238
channel;17;slave-master;16;262144;13615
channel;17;slave-master;16;524288;26402
channel;17;slave-master;16;1048576;52080
UsandoChannel!
channel;18;master-slave;16;1;374
channel;18;master-slave;16;2;374
channel;18;master-slave;16;4;374
channel;18;master-slave;16;8;369
channel;18;master-slave;16;16;371
channel;18;master-slave;16;32;374
channel;18;master-slave;16;64;366
channel;18;master-slave;16;128;377
channel;18;master-slave;16;256;401
channel;18;master-slave;16;512;430
channel;18;master-slave;16;1024;511
channel;18;master-slave;16;2048;659
channel;18;master-slave;16;4096;958
channel;18;master-slave;16;8192;1551
channel;18;master-slave;16;16384;2741
channel;18;master-slave;16;32768;5121
channel;18;master-slave;16;65536;9877
channel;18;master-slave;16;131072;19391
channel;18;master-slave;16;262144;38426
channel;18;master-slave;16;524288;76492
channel;18;master-slave;16;1048576;152488
channel;18;slave-master;16;1;801
channel;18;slave-master;16;2;743
channel;18;slave-master;16;4;751
channel;18;slave-master;16;8;694
channel;18;slave-master;16;16;695
channel;18;slave-master;16;32;694
channel;18;slave-master;16;64;784
channel;18;slave-master;16;128;786
channel;18;slave-master;16;256;797
channel;18;slave-master;16;512;798
channel;18;slave-master;16;1024;801
channel;18;slave-master;16;2048;801
channel;18;slave-master;16;4096;1088
channel;18;slave-master;16;8192;1186
channel;18;slave-master;16;16384;1511
channel;18;slave-master;16;32768;2440
channel;18;slave-master;16;65536;4044
channel;18;slave-master;16;131072;7233
channel;18;slave-master;16;262144;13621
channel;18;slave-master;16;524288;26398
channel;18;slave-master;16;1048576;52066
UsandoChannel!
channel;19;master-slave;16;1;373
channel;19;master-slave;16;2;374
channel;19;master-slave;16;4;378
channel;19;master-slave;16;8;368
channel;19;master-slave;16;16;369
channel;19;master-slave;16;32;374
channel;19;master-slave;16;64;366
channel;19;master-slave;16;128;377
channel;19;master-slave;16;256;402
channel;19;master-slave;16;512;431
channel;19;master-slave;16;1024;512
channel;19;master-slave;16;2048;660
channel;19;master-slave;16;4096;955
channel;19;master-slave;16;8192;1550
channel;19;master-slave;16;16384;2743
channel;19;master-slave;16;32768;5116
channel;19;master-slave;16;65536;9877
channel;19;master-slave;16;131072;19391
channel;19;master-slave;16;262144;38430
channel;19;master-slave;16;524288;76495
channel;19;master-slave;16;1048576;152484
channel;19;slave-master;16;1;798
channel;19;slave-master;16;2;740
