Slavebarrierwait
Slavebarrierwait
Slavebarrierwait
Slavebarrierwait
Slavebarrierwait
Slavebarrierwait
type;exec;direction;nb_clusters;size;time
Hello1
Masterbarrierwait
Masterbarrierend
Masterbarrierend
Slavebarrierwait
Slavebarrierend
Slavebarrierend
Slavebarrierend
Slavebarrierend
Slavebarrierend
Slavebarrierend
Slavebarrierend
AllSlavesArrived:0
AllSlavesArrived:6
AllSlavesArrived:4
AllSlavesArrived:2
AllSlavesArrived:1
AllSlavesArrived:5
AllSlavesArrived:3
Hello2
UsandoChannel!
channel;19;master-slave;8;4096;455
channel;19;master-slave;8;8192;756
channel;19;master-slave;8;16384;1353
channel;19;master-slave;8;32768;2538
channel;19;master-slave;8;65536;4917
channel;19;master-slave;8;131072;9678
channel;19;master-slave;8;262144;19192
channel;19;master-slave;8;524288;38225
channel;19;master-slave;8;1048576;76248
channel;19;slave-master;8;1;400
channel;19;slave-master;8;2;380
channel;19;slave-master;8;4;362
channel;19;slave-master;8;8;351
channel;19;slave-master;8;16;339
channel;19;slave-master;8;32;362
channel;19;slave-master;8;64;372
channel;19;slave-master;8;128;395
channel;19;slave-master;8;256;396
channel;19;slave-master;8;512;397
channel;19;slave-master;8;1024;404
channel;19;slave-master;8;2048;398
channel;19;slave-master;8;4096;548
channel;19;slave-master;8;8192;588
channel;19;slave-master;8;16384;757
channel;19;slave-master;8;32768;1222
channel;19;slave-master;8;65536;2017
channel;19;slave-master;8;131072;3614
channel;19;slave-master;8;262144;6808
channel;19;slave-master;8;524288;13203
channel;19;slave-master;8;1048576;26024
UsandoChannel!
channel;20;master-slave;8;1;176
channel;20;master-slave;8;2;166
channel;20;master-slave;8;4;166
channel;20;master-slave;8;8;161
channel;20;master-slave;8;16;165
channel;20;master-slave;8;32;167
channel;20;master-slave;8;64;172
channel;20;master-slave;8;128;173
channel;20;master-slave;8;256;178
channel;20;master-slave;8;512;195
channel;20;master-slave;8;1024;232
channel;20;master-slave;8;2048;311
channel;20;master-slave;8;4096;454
channel;20;master-slave;8;8192;760
channel;20;master-slave;8;16384;1346
channel;20;master-slave;8;32768;2541
channel;20;master-slave;8;65536;4920
channel;20;master-slave;8;131072;9677
channel;20;master-slave;8;262144;19190
channel;20;master-slave;8;524288;38226
channel;20;master-slave;8;1048576;76241
channel;20;slave-master;8;1;398
channel;20;slave-master;8;2;358
channel;20;slave-master;8;4;351
channel;20;slave-master;8;8;322
channel;20;slave-master;8;16;340
channel;20;slave-master;8;32;329
channel;20;slave-master;8;64;385
channel;20;slave-master;8;128;395
channel;20;slave-master;8;256;396
channel;20;slave-master;8;512;401
channel;20;slave-master;8;1024;388
channel;20;slave-master;8;2048;397
channel;20;slave-master;8;4096;546
channel;20;slave-master;8;8192;589
channel;20;slave-master;8;16384;754
channel;20;slave-master;8;32768;1220
channel;20;slave-master;8;65536;2016
channel;20;slave-master;8;131072;3618
channel;20;slave-master;8;262144;6807
channel;20;slave-master;8;524288;13204
channel;20;slave-master;8;1048576;26023
UsandoChannel!
channel;21;master-slave;8;1;167
channel;21;master-slave;8;2;166
channel;21;master-slave;8;4;166
channel;21;master-slave;8;8;161
channel;21;master-slave;8;16;163
channel;21;master-slave;8;32;166
channel;21;master-slave;8;64;165
channel;21;master-slave;8;128;168
channel;21;master-slave;8;256;177
channel;21;master-slave;8;512;196
channel;21;master-slave;8;1024;238
channel;21;master-slave;8;2048;306
channel;21;master-slave;8;4096;461
channel;21;master-slave;8;8192;752
channel;21;master-slave;8;16384;1353
channel;21;master-slave;8;32768;2540
channel;21;master-slave;8;65536;4915
channel;21;master-slave;8;131072;9673
channel;21;master-slave;8;262144;19198
channel;21;master-slave;8;524288;38221
channel;21;master-slave;8;1048576;76241
channel;21;slave-master;8;1;403
channel;21;slave-master;8;2;352
channel;21;slave-master;8;4;368
channel;21;slave-master;8;8;339
channel;21;slave-master;8;16;353
channel;21;slave-master;8;32;367
channel;21;slave-master;8;64;401
channel;21;slave-master;8;128;401
channel;21;slave-master;8;256;390
channel;21;slave-master;8;512;395
channel;21;slave-master;8;1024;397
channel;21;slave-master;8;2048;403
channel;21;slave-master;8;4096;541
channel;21;slave-master;8;8192;593
channel;21;slave-master;8;16384;752
channel;21;slave-master;8;32768;1216
channel;21;slave-master;8;65536;2027
channel;21;slave-master;8;131072;3618
channel;21;slave-master;8;262144;6812
channel;21;slave-master;8;524288;13204
channel;21;slave-master;8;1048576;26025
UsandoChannel!
channel;22;master-slave;8;1;167
channel;22;master-slave;8;2;166
channel;22;master-slave;8;4;167
channel;22;master-slave;8;8;160
channel;22;master-slave;8;16;163
channel;22;master-slave;8;32;167
channel;22;master-slave;8;64;163
channel;22;master-slave;8;128;167
channel;22;master-slave;8;256;182
channel;22;master-slave;8;512;195
channel;22;master-slave;8;1024;234
channel;22;master-slave;8;2048;306
channel;22;master-slave;8;4096;454
channel;22;master-slave;8;8192;755
channel;22;master-slave;8;16384;1347
channel;22;master-slave;8;32768;2536
channel;22;master-slave;8;65536;4920
channel;22;master-slave;8;131072;9678
channel;22;master-slave;8;262144;19191
channel;22;master-slave;8;524288;38222
channel;22;master-slave;8;1048576;76246
channel;22;slave-master;8;1;398
channel;22;slave-master;8;2;355
channel;22;slave-master;8;4;362
channel;22;slave-master;8;8;351
channel;22;slave-master;8;16;316
channel;22;slave-master;8;32;351
channel;22;slave-master;8;64;362
channel;22;slave-master;8;128;385
channel;22;slave-master;8;256;397
channel;22;slave-master;8;512;396
channel;22;slave-master;8;1024;401
channel;22;slave-master;8;2048;399
channel;22;slave-master;8;4096;547
channel;22;slave-master;8;8192;590
channel;22;slave-master;8;16384;757
channel;22;slave-master;8;32768;1222
channel;22;slave-master;8;65536;2016
channel;22;slave-master;8;131072;3617
channel;22;slave-master;8;262144;6808
channel;22;slave-master;8;524288;13201
channel;22;slave-master;8;1048576;26023
UsandoChannel!
channel;23;master-slave;8;1;172
channel;23;master-slave;8;2;167
channel;23;master-slave;8;4;166
channel;23;master-slave;8;8;161
channel;23;master-slave;8;16;163
channel;23;master-slave;8;32;167
channel;23;master-slave;8;64;164
channel;23;master-slave;8;128;173
channel;23;master-slave;8;256;179
channel;23;master-slave;8;512;196
channel;23;master-slave;8;1024;234
channel;23;master-slave;8;2048;308
channel;23;master-slave;8;4096;454
channel;23;master-slave;8;8192;756
channel;23;master-slave;8;16384;1347
channel;23;master-slave;8;32768;2544
channel;23;master-slave;8;65536;4917
channel;23;master-slave;8;131072;9678
channel;23;master-slave;8;262144;19192
channel;23;master-slave;8;524288;38231
channel;23;master-slave;8;1048576;76243
channel;23;slave-master;8;1;400
channel;23;slave-master;8;2;368
channel;23;slave-master;8;4;341
channel;23;slave-master;8;8;345
channel;23;slave-master;8;16;341
channel;23;slave-master;8;32;339
channel;23;slave-master;8;64;385
channel;23;slave-master;8;128;383
channel;23;slave-master;8;256;401
channel;23;slave-master;8;512;401
channel;23;slave-master;8;1024;397
channel;23;slave-master;8;2048;398
channel;23;slave-master;8;4096;547
channel;23;slave-master;8;8192;590
channel;23;slave-master;8;16384;753
channel;23;slave-master;8;32768;1216
channel;23;slave-master;8;65536;2016
channel;23;slave-master;8;131072;3618
channel;23;slave-master;8;262144;6807
channel;23;slave-master;8;524288;13202
channel;23;slave-master;8;1048576;26023
UsandoChannel!
channel;24;master-slave;8;1;167
channel;24;master-slave;8;2;166
channel;24;master-slave;8;4;167
channel;24;master-slave;8;8;160
channel;24;master-slave;8;16;164
channel;24;master-slave;8;32;168
channel;24;master-slave;8;64;163
channel;24;master-slave;8;128;169
channel;24;master-slave;8;256;179
channel;24;master-slave;8;512;196
channel;24;master-slave;8;1024;237
channel;24;master-slave;8;2048;307
channel;24;master-slave;8;4096;464
channel;24;master-slave;8;8192;751
channel;24;master-slave;8;16384;1352
channel;24;master-slave;8;32768;2541
channel;24;master-slave;8;65536;4912
channel;24;master-slave;8;131072;9673
channel;24;master-slave;8;262144;19197
channel;24;master-slave;8;524288;38226
channel;24;master-slave;8;1048576;76238
channel;24;slave-master;8;1;403
channel;24;slave-master;8;2;353
channel;24;slave-master;8;4;316
channel;24;slave-master;8;8;339
channel;24;slave-master;8;16;334
channel;24;slave-master;8;32;367
channel;24;slave-master;8;64;400
channel;24;slave-master;8;128;360
channel;24;slave-master;8;256;310
channel;24;slave-master;8;512;308
channel;24;slave-master;8;1024;309
channel;24;slave-master;8;2048;314
channel;24;slave-master;8;4096;529
channel;24;slave-master;8;8192;594
channel;24;slave-master;8;16384;752
channel;24;slave-master;8;32768;1218
channel;24;slave-master;8;65536;2025
channel;24;slave-master;8;131072;3615
channel;24;slave-master;8;262144;6817
channel;24;slave-master;8;524288;13206
channel;24;slave-master;8;1048576;26024
UsandoChannel!
channel;25;master-slave;8;1;167
channel;25;master-slave;8;2;167
channel;25;master-slave;8;4;166
channel;25;master-slave;8;8;160
channel;25;master-slave;8;16;171
channel;25;master-slave;8;32;166
channel;25;master-slave;8;64;164
channel;25;master-slave;8;128;168
channel;25;master-slave;8;256;186
channel;25;master-slave;8;512;195
channel;25;master-slave;8;1024;233
channel;25;master-slave;8;2048;311
channel;25;master-slave;8;4096;454
channel;25;master-slave;8;8192;755
channel;25;master-slave;8;16384;1348
channel;25;master-slave;8;32768;2535
channel;25;master-slave;8;65536;4916
channel;25;master-slave;8;131072;9679
channel;25;master-slave;8;262144;19192
channel;25;master-slave;8;524288;38224
channel;25;master-slave;8;1048576;76243
channel;25;slave-master;8;1;401
channel;25;slave-master;8;2;350
channel;25;slave-master;8;4;373
channel;25;slave-master;8;8;360
channel;25;slave-master;8;16;330
channel;25;slave-master;8;32;362
channel;25;slave-master;8;64;384
channel;25;slave-master;8;128;384
channel;25;slave-master;8;256;396
channel;25;slave-master;8;512;396
channel;25;slave-master;8;1024;401
channel;25;slave-master;8;2048;397
channel;25;slave-master;8;4096;545
channel;25;slave-master;8;8192;590
channel;25;slave-master;8;16384;753
channel;25;slave-master;8;32768;1217
channel;25;slave-master;8;65536;2017
channel;25;slave-master;8;131072;3616
channel;25;slave-master;8;262144;6813
channel;25;slave-master;8;524288;13200
channel;25;slave-master;8;1048576;26024
UsandoChannel!
channel;26;master-slave;8;1;172
channel;26;master-slave;8;2;167
channel;26;master-slave;8;4;165
channel;26;master-slave;8;8;159
channel;26;master-slave;8;16;163
channel;26;master-slave;8;32;167
channel;26;master-slave;8;64;163
channel;26;master-slave;8;128;167
channel;26;master-slave;8;256;178
channel;26;master-slave;8;512;196
channel;26;master-slave;8;1024;232
channel;26;master-slave;8;2048;306
channel;26;master-slave;8;4096;459
channel;26;master-slave;8;8192;752
channel;26;master-slave;8;16384;1351
channel;26;master-slave;8;32768;2540
channel;26;master-slave;8;65536;4917
channel;26;master-slave;8;131072;9678
channel;26;master-slave;8;262144;19191
channel;26;master-slave;8;524288;38229
channel;26;master-slave;8;1048576;76241
channel;26;slave-master;8;1;404
channel;26;slave-master;8;2;352
channel;26;slave-master;8;4;340
channel;26;slave-master;8;8;334
channel;26;slave-master;8;16;316
channel;26;slave-master;8;32;329
channel;26;slave-master;8;64;385
channel;26;slave-master;8;128;395
channel;26;slave-master;8;256;401
channel;26;slave-master;8;512;400
channel;26;slave-master;8;1024;396
channel;26;slave-master;8;2048;399
channel;26;slave-master;8;4096;544
channel;26;slave-master;8;8192;594
channel;26;slave-master;8;16384;757
channel;26;slave-master;8;32768;1221
channel;26;slave-master;8;65536;2015
channel;26;slave-master;8;131072;3614
channel;26;slave-master;8;262144;6807
channel;26;slave-master;8;524288;13197
channel;26;slave-master;8;1048576;26022
UsandoChannel!
channel;27;master-slave;8;1;166
channel;27;master-slave;8;2;168
channel;27;master-slave;8;4;166
channel;27;master-slave;8;8;166
channel;27;master-slave;8;16;163
channel;27;master-slave;8;32;167
channel;27;master-slave;8;64;164
channel;27;master-slave;8;128;168
channel;27;master-slave;8;256;179
channel;27;master-slave;8;512;200
channel;27;master-slave;8;1024;234
channel;27;master-slave;8;2048;305
channel;27;master-slave;8;4096;459
channel;27;master-slave;8;8192;755
channel;27;master-slave;8;16384;1353
channel;27;master-slave;8;32768;2534
channel;27;master-slave;8;65536;4919
channel;27;master-slave;8;131072;9674
channel;27;master-slave;8;262144;19192
channel;27;master-slave;8;524288;38221
channel;27;master-slave;8;1048576;76243
channel;27;slave-master;8;1;405
channel;27;slave-master;8;2;352
channel;27;slave-master;8;4;357
channel;27;slave-master;8;8;328
channel;27;slave-master;8;16;328
channel;27;slave-master;8;32;348
channel;27;slave-master;8;64;400
channel;27;slave-master;8;128;400
channel;27;slave-master;8;256;396
channel;27;slave-master;8;512;395
channel;27;slave-master;8;1024;396
channel;27;slave-master;8;2048;391
channel;27;slave-master;8;4096;542
channel;27;slave-master;8;8192;594
channel;27;slave-master;8;16384;757
channel;27;slave-master;8;32768;1216
channel;27;slave-master;8;65536;2016
channel;27;slave-master;8;131072;3616
channel;27;slave-master;8;262144;6812
channel;27;slave-master;8;524288;13197
channel;27;slave-master;8;1048576;26028
UsandoChannel!
channel;28;master-slave;8;1;168
channel;28;master-slave;8;2;172
channel;28;master-slave;8;4;166
channel;28;master-slave;8;8;159
channel;28;master-slave;8;16;169
channel;28;master-slave;8;32;171
channel;28;master-slave;8;64;163
channel;28;master-slave;8;128;168
channel;28;master-slave;8;256;182
channel;28;master-slave;8;512;195
channel;28;master-slave;8;1024;233
channel;28;master-slave;8;2048;312
channel;28;master-slave;8;4096;455
channel;28;master-slave;8;8192;754
channel;28;master-slave;8;16384;1348
channel;28;master-slave;8;32768;2535
channel;28;master-slave;8;65536;4921
channel;28;master-slave;8;131072;9678
channel;28;master-slave;8;262144;19193
channel;28;master-slave;8;524288;38221
channel;28;master-slave;8;1048576;76247
channel;28;slave-master;8;1;399
channel;28;slave-master;8;2;357
channel;28;slave-master;8;4;362
channel;28;slave-master;8;8;344
channel;28;slave-master;8;16;352
channel;28;slave-master;8;32;340
channel;28;slave-master;8;64;385
channel;28;slave-master;8;128;385
channel;28;slave-master;8;256;397
channel;28;slave-master;8;512;400
channel;28;slave-master;8;1024;399
channel;28;slave-master;8;2048;398
channel;28;slave-master;8;4096;547
channel;28;slave-master;8;8192;590
channel;28;slave-master;8;16384;758
channel;28;slave-master;8;32768;1221
channel;28;slave-master;8;65536;2024
channel;28;slave-master;8;131072;3614
channel;28;slave-master;8;262144;6808
channel;28;slave-master;8;524288;13197
channel;28;slave-master;8;1048576;26024
UsandoChannel!
channel;29;master-slave;8;1;167
channel;29;master-slave;8;2;165
channel;29;master-slave;8;4;170
channel;29;master-slave;8;8;161
channel;29;master-slave;8;16;163
channel;29;master-slave;8;32;167
channel;29;master-slave;8;64;162
channel;29;master-slave;8;128;167
channel;29;master-slave;8;256;176
channel;29;master-slave;8;512;196
channel;29;master-slave;8;1024;233
channel;29;master-slave;8;2048;306
channel;29;master-slave;8;4096;459
channel;29;master-slave;8;8192;750
channel;29;master-slave;8;16384;1346
channel;29;master-slave;8;32768;2544
channel;29;master-slave;8;65536;4917
channel;29;master-slave;8;131072;9677
channel;29;master-slave;8;262144;19191
channel;29;master-slave;8;524288;38231
channel;29;master-slave;8;1048576;76244
channel;29;slave-master;8;1;403
channel;29;slave-master;8;2;340
channel;29;slave-master;8;4;351
channel;29;slave-master;8;8;339
channel;29;slave-master;8;16;334
channel;29;slave-master;8;32;333
channel;29;slave-master;8;64;398
channel;29;slave-master;8;128;398
channel;29;slave-master;8;256;390
channel;29;slave-master;8;512;402
channel;29;slave-master;8;1024;397
channel;29;slave-master;8;2048;403
channel;29;slave-master;8;4096;543
channel;29;slave-master;8;8192;594
channel;29;slave-master;8;16384;752
channel;29;slave-master;8;32768;1218
channel;29;slave-master;8;65536;2016
channel;29;slave-master;8;131072;3620
channel;29;slave-master;8;262144;6812
channel;29;slave-master;8;524288;13198
channel;29;slave-master;8;1048576;26034
UsandoChannel!
channel;30;master-slave;8;1;168
channel;30;master-slave;8;2;166
channel;30;master-slave;8;4;167
channel;30;master-slave;8;8;162
channel;30;master-slave;8;16;163
channel;30;master-slave;8;32;167
channel;30;master-slave;8;64;163
channel;30;master-slave;8;128;168
channel;30;master-slave;8;256;177
channel;30;master-slave;8;512;201
channel;30;master-slave;8;1024;234
channel;30;master-slave;8;2048;308
channel;30;master-slave;8;4096;456
channel;30;master-slave;8;8192;756
channel;30;master-slave;8;16384;1356
channel;30;master-slave;8;32768;2535
channel;30;master-slave;8;65536;4917
channel;30;master-slave;8;131072;9677
channel;30;master-slave;8;262144;19193
channel;30;master-slave;8;524288;38225
channel;30;master-slave;8;1048576;76247
channel;30;slave-master;8;1;400
channel;30;slave-master;8;2;340
channel;30;slave-master;8;4;364
channel;30;slave-master;8;8;339
channel;30;slave-master;8;16;340
channel;30;slave-master;8;32;363
channel;30;slave-master;8;64;372
channel;30;slave-master;8;128;384
channel;30;slave-master;8;256;397
channel;30;slave-master;8;512;396
channel;30;slave-master;8;1024;401
channel;30;slave-master;8;2048;397
channel;30;slave-master;8;4096;544
channel;30;slave-master;8;8192;593
channel;30;slave-master;8;16384;762
channel;30;slave-master;8;32768;1223
channel;30;slave-master;8;65536;2016
channel;30;slave-master;8;131072;3625
channel;30;slave-master;8;262144;6808
channel;30;slave-master;8;524288;13201
SlaveEnded:0
SlaveEnded:1
SlaveEnded:2
SlaveEnded:3
SlaveEnded:4
SlaveEnded:5
SlaveEnded:6
SlaveEnded:7
channel;30;slave-master;8;1048576;25991
MestreEspera
Pid:0
Pid:1
Pid:2
Pid:3
Pid:4
Pid:5
Pid:6
Pid:7
MestreTerminouDeEsperar
