SlaveArrivied:0
SlaveArrivied:1
SlaveArrivied:2
SlaveArrivied:3
SlaveArrivied:4
SlaveArrivied:5
type;exec;direction;nb_clusters;size;time
Hello1
SlaveGotOut:0
SlaveGotOut:4
SlaveGotOut:2
SlaveGotOut:1
SlaveGotOut:5
SlaveGotOut:3
SlaveArrivied:6
SlaveGotOut:6
Hello2
UsandoChannel!
SlaveArrivied:7
SlaveGotOut:7
channel;13;slave-master;8;8;328
channel;13;slave-master;8;16;352
channel;13;slave-master;8;32;342
channel;13;slave-master;8;64;385
channel;13;slave-master;8;128;396
channel;13;slave-master;8;256;396
channel;13;slave-master;8;512;406
channel;13;slave-master;8;1024;403
channel;13;slave-master;8;2048;398
channel;13;slave-master;8;4096;546
channel;13;slave-master;8;8192;590
channel;13;slave-master;8;16384;753
channel;13;slave-master;8;32768;1219
channel;13;slave-master;8;65536;2016
channel;13;slave-master;8;131072;3617
channel;13;slave-master;8;262144;6814
channel;13;slave-master;8;524288;13198
channel;13;slave-master;8;1048576;26024
UsandoChannel!
channel;14;master-slave;8;1;168
channel;14;master-slave;8;2;166
channel;14;master-slave;8;4;165
channel;14;master-slave;8;8;160
channel;14;master-slave;8;16;163
channel;14;master-slave;8;32;168
channel;14;master-slave;8;64;162
channel;14;master-slave;8;128;167
channel;14;master-slave;8;256;176
channel;14;master-slave;8;512;196
channel;14;master-slave;8;1024;236
channel;14;master-slave;8;2048;305
channel;14;master-slave;8;4096;460
channel;14;master-slave;8;8192;760
channel;14;master-slave;8;16384;1352
channel;14;master-slave;8;32768;2540
channel;14;master-slave;8;65536;4921
channel;14;master-slave;8;131072;9673
channel;14;master-slave;8;262144;19197
channel;14;master-slave;8;524288;38225
channel;14;master-slave;8;1048576;76238
channel;14;slave-master;8;1;306
channel;14;slave-master;8;2;353
channel;14;slave-master;8;4;379
channel;14;slave-master;8;8;330
channel;14;slave-master;8;16;318
channel;14;slave-master;8;32;340
channel;14;slave-master;8;64;392
channel;14;slave-master;8;128;401
channel;14;slave-master;8;256;395
channel;14;slave-master;8;512;397
channel;14;slave-master;8;1024;395
channel;14;slave-master;8;2048;400
channel;14;slave-master;8;4096;546
channel;14;slave-master;8;8192;594
channel;14;slave-master;8;16384;756
channel;14;slave-master;8;32768;1219
channel;14;slave-master;8;65536;2015
channel;14;slave-master;8;131072;3618
channel;14;slave-master;8;262144;6812
channel;14;slave-master;8;524288;13202
channel;14;slave-master;8;1048576;26024
UsandoChannel!
channel;15;master-slave;8;1;171
channel;15;master-slave;8;2;168
channel;15;master-slave;8;4;166
channel;15;master-slave;8;8;159
channel;15;master-slave;8;16;164
channel;15;master-slave;8;32;167
channel;15;master-slave;8;64;163
channel;15;master-slave;8;128;167
channel;15;master-slave;8;256;178
channel;15;master-slave;8;512;195
channel;15;master-slave;8;1024;233
channel;15;master-slave;8;2048;307
channel;15;master-slave;8;4096;459
channel;15;master-slave;8;8192;750
channel;15;master-slave;8;16384;1346
channel;15;master-slave;8;32768;2540
channel;15;master-slave;8;65536;4917
channel;15;master-slave;8;131072;9678
channel;15;master-slave;8;262144;19190
channel;15;master-slave;8;524288;38229
channel;15;master-slave;8;1048576;76242
channel;15;slave-master;8;1;404
channel;15;slave-master;8;2;353
channel;15;slave-master;8;4;362
channel;15;slave-master;8;8;327
channel;15;slave-master;8;16;366
channel;15;slave-master;8;32;343
channel;15;slave-master;8;64;388
channel;15;slave-master;8;128;404
channel;15;slave-master;8;256;401
channel;15;slave-master;8;512;396
channel;15;slave-master;8;1024;396
channel;15;slave-master;8;2048;403
channel;15;slave-master;8;4096;542
channel;15;slave-master;8;8192;593
channel;15;slave-master;8;16384;756
channel;15;slave-master;8;32768;1216
channel;15;slave-master;8;65536;2027
channel;15;slave-master;8;131072;3618
channel;15;slave-master;8;262144;6814
channel;15;slave-master;8;524288;13203
channel;15;slave-master;8;1048576;26023
UsandoChannel!
channel;16;master-slave;8;1;167
channel;16;master-slave;8;2;166
channel;16;master-slave;8;4;166
channel;16;master-slave;8;8;160
channel;16;master-slave;8;16;163
channel;16;master-slave;8;32;168
channel;16;master-slave;8;64;163
channel;16;master-slave;8;128;167
channel;16;master-slave;8;256;181
channel;16;master-slave;8;512;195
channel;16;master-slave;8;1024;234
channel;16;master-slave;8;2048;312
channel;16;master-slave;8;4096;454
channel;16;master-slave;8;8192;755
channel;16;master-slave;8;16384;1346
channel;16;master-slave;8;32768;2539
channel;16;master-slave;8;65536;4917
channel;16;master-slave;8;131072;9678
channel;16;master-slave;8;262144;19192
channel;16;master-slave;8;524288;38225
channel;16;master-slave;8;1048576;76246
channel;16;slave-master;8;1;400
channel;16;slave-master;8;2;322
channel;16;slave-master;8;4;351
channel;16;slave-master;8;8;336
channel;16;slave-master;8;16;329
channel;16;slave-master;8;32;341
channel;16;slave-master;8;64;396
channel;16;slave-master;8;128;396
channel;16;slave-master;8;256;397
channel;16;slave-master;8;512;400
channel;16;slave-master;8;1024;400
channel;16;slave-master;8;2048;399
channel;16;slave-master;8;4096;528
channel;16;slave-master;8;8192;591
channel;16;slave-master;8;16384;753
channel;16;slave-master;8;32768;1217
channel;16;slave-master;8;65536;2017
channel;16;slave-master;8;131072;3618
channel;16;slave-master;8;262144;6814
channel;16;slave-master;8;524288;13198
channel;16;slave-master;8;1048576;26030
UsandoChannel!
channel;17;master-slave;8;1;167
channel;17;master-slave;8;2;165
channel;17;master-slave;8;4;165
channel;17;master-slave;8;8;160
channel;17;master-slave;8;16;163
channel;17;master-slave;8;32;167
channel;17;master-slave;8;64;163
channel;17;master-slave;8;128;168
channel;17;master-slave;8;256;177
channel;17;master-slave;8;512;195
channel;17;master-slave;8;1024;238
channel;17;master-slave;8;2048;305
channel;17;master-slave;8;4096;463
channel;17;master-slave;8;8192;754
channel;17;master-slave;8;16384;1353
channel;17;master-slave;8;32768;2540
channel;17;master-slave;8;65536;4916
channel;17;master-slave;8;131072;9674
channel;17;master-slave;8;262144;19196
channel;17;master-slave;8;524288;38224
channel;17;master-slave;8;1048576;76239
channel;17;slave-master;8;1;405
channel;17;slave-master;8;2;328
channel;17;slave-master;8;4;361
channel;17;slave-master;8;8;361
channel;17;slave-master;8;16;327
channel;17;slave-master;8;32;337
channel;17;slave-master;8;64;384
channel;17;slave-master;8;128;387
channel;17;slave-master;8;256;396
channel;17;slave-master;8;512;395
channel;17;slave-master;8;1024;395
channel;17;slave-master;8;2048;397
